suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0219,0.897225077
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BO0189,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.AB0114,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.VA0086,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BO0053,0.862580288
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0012,0.897225077
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.AB0016,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.SP0010,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BR0060,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0247,0.897225077
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.AB0129,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.EP0029,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0136,0.93311408
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.VA0105,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BO0091,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0044,0.951058582
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.FA0035,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.AB0055,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BR0088,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.VA0046,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0289,0.897225077
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.VA0005,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0179,0.897225077
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BO0137,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0086,0.897225077
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0324,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BO0043,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BR0022,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.HE0229,0.897225077
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.BO0190,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.MP0000,0.889258029
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.AB0115,0.818117386
suog_ontology_v3.63_test.HE0219,suog_ontology_v3.63_test.EP0004,0.818117386
