suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0037,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0078,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0068,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.UR0019,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0117,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0104,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.SP0012,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0065,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0231,1.02
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0065,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.FA0001,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0129,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.EP0003,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0198,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0132,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0039,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.TH0009,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0054,0.96
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0324,0.86
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0082,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0101,0.97
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0109,0.96
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0282,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.FA0032,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0168,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0031,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0201,0.94
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0161,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0088,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.UR0002,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0105,1.01
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0116,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.PU0035,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0041,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0199,1.04
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0064,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0128,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0067,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0123,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0119,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0244,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0011,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0066,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.MP0018,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0130,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.EP0004,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.VA0017,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BO0191,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.HE0133,1
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.AB0021,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0087,0.92
suog_ontology_v3.63_test.HE0169,suog_ontology_v3.63_test.BR0024,0.94
